date,portfolio_value,cash,positions,market_regime,cum_return,max_drawdown
2024-11-21,434054.4618652501,50337.715065250086,30,BULL,1.1702723093262506,-0.19911347856879935
2024-11-22,418575.5505588802,52955.4599307601,30,BULL,1.0928777527944011,-0.2765080351006488
2024-11-25,415385.7272470601,45483.44501893011,30,BULL,1.0769286362353006,-0.2924571516597494
2024-11-26,405198.98540663015,43930.38360463013,30,BULL,1.0259949270331505,-0.3433908608618994
2024-11-27,416308.5241046301,43930.38360463013,30,BULL,1.0815426205231504,-0.2878431673718995
2024-11-28,415808.6885046302,14755.763745030134,30,BULL,1.079043442523151,-0.29034234537189896
2024-11-29,427043.5202450301,14755.763745030134,30,BULL,1.1352176012251505,-0.23416818666989947
2024-12-02,443280.42908103013,7881.117159030135,30,BULL,1.2164021454051506,-0.15298364248989937
2024-12-03,441990.78335903015,7881.117159030135,30,BULL,1.2099539167951505,-0.15943187109989942
2024-12-04,441120.1684590301,7881.117159030135,30,BULL,1.2056008422951505,-0.16378494559989942
2024-12-05,455116.4936889801,12614.50741074014,30,BULL,1.2755824684449006,-0.0938033194501493
2024-12-06,455989.29054246005,22106.483146960145,30,BULL,1.2799464527123003,-0.0894393351827496
2024-12-09,467849.0531469602,22106.483146960145,30,BULL,1.3392452657348008,-0.030140522160249095
2024-12-10,453284.9116925602,16634.547772560152,30,BULL,1.266424558462801,-0.10296122943224884
2024-12-11,460547.6655241601,17472.890500160156,30,BULL,1.3027383276208004,-0.0666474602742495
2024-12-12,463322.6374914001,3597.830711400158,30,BULL,1.3166131874570004,-0.052772600438049544
2024-12-13,465471.7502658001,19189.154001800158,30,BULL,1.3273587513290006,-0.042027036566049336
2024-12-16,451670.7725894001,15916.707707800155,30,BULL,1.2583538629470006,-0.11103192494804937
2024-12-17,438831.2446926002,3085.835416000158,30,BULL,1.194156223463001,-0.17522956443204896
2024-12-18,448470.6785336002,11091.783688120151,30,BULL,1.2423533926680008,-0.12703239522704912
2024-12-19,455612.2175881201,11091.783688120151,30,BULL,1.2780610879406002,-0.0913246999544497
2024-12-20,464689.68685462006,14343.304407420155,30,BULL,1.3234484342731,-0.04593735362194984
2024-12-23,452318.0419086202,1198.1341666201552,30,BULL,1.261590209543101,-0.10779557835194886
2024-12-24,452057.10978855024,19094.30084225016,30,BULL,1.2602855489427514,-0.10910023895229859
2024-12-25,451103.0810944903,265198.5240944902,14,BEAR,1.2555154054724516,-0.11387038242259839
2024-12-26,456681.6391988102,278227.6377988102,13,BEAR,1.2834081959940509,-0.08597759190099907
2024-12-27,453370.1127988102,278227.6377988102,13,BEAR,1.2668505639940508,-0.10253522390099912
2024-12-30,454306.3061988102,278227.6377988102,13,BEAR,1.271531530994051,-0.09785425690099903
2024-12-31,444451.5003988101,159825.38987744023,24,BULL,1.2222575019940503,-0.1471282859009997
